Contract,Port_modem,Tablet,InternetService,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,PaymentMethod,Tenure,MonthlyCharge,Bandwidth_GB_Year
Two Year,True,True,Fiber Optic,True,False,False,True,True,False,False,True,True,Mailed Check,64.9277,182.4608,5835.311159
One year,False,False,None,True,True,False,False,False,True,False,True,True,Mailed Check,63.63211,159.9805,5471.963232
Month-to-month,True,False,DSL,True,False,False,True,False,False,False,False,False,Mailed Check,49.26265,114.9509,4707.304977
Two Year,True,True,DSL,True,False,False,False,True,False,False,False,True,Electronic Check,62.64968,104.9781,5812.078197
Month-to-month,True,False,DSL,True,False,False,False,False,False,False,False,True,Electronic Check,57.86878,92.45514,5118.485777
Month-to-month,True,False,Fiber Optic,True,False,True,False,True,False,False,True,True,Bank Transfer(automatic),48.39095,162.4827,4402.52349
Two Year,True,True,Fiber Optic,True,True,False,True,False,True,True,True,False,Credit Card (automatic),59.6238,275.1198,5755.570849
Month-to-month,True,True,DSL,True,True,False,False,True,False,False,True,False,Mailed Check,61.30659,172.4705,5777.009445
Month-to-month,False,False,Fiber Optic,True,False,False,False,False,False,True,True,True,Mailed Check,64.29382,207.6094,5837.413915
Month-to-month,False,True,DSL,True,False,True,False,False,True,True,True,False,Mailed Check,51.62495,202.6362,5335.120882
Month-to-month,True,False,Fiber Optic,True,True,True,False,False,False,True,False,False,Electronic Check,53.07792,172.4624,4723.704977
Two Year,False,True,DSL,True,False,True,False,False,False,True,True,True,Credit Card (automatic),68.57417,190.127,6572.766125
One year,False,True,Fiber Optic,True,True,False,True,True,False,True,True,False,Mailed Check,63.73496,275.1336,6018.481264
One year,True,False,None,True,True,False,True,False,False,True,True,True,Bank Transfer(automatic),59.66552,230.1344,5511.495437
Two Year,False,False,Fiber Optic,True,True,True,False,True,False,True,True,False,Credit Card (automatic),63.7669,255.1555,6113.785106
One year,False,True,DSL,True,False,True,True,False,False,False,True,False,Electronic Check,49.92224,152.4555,4914.99202
Two Year,False,True,None,True,False,False,False,False,True,True,False,False,Electronic Check,45.8143,117.472,4122.56284
Two Year,False,False,Fiber Optic,True,True,False,True,False,False,False,False,False,Bank Transfer(automatic),69.348,167.4564,5799.124998
One year,True,True,DSL,True,True,False,False,False,False,True,True,False,Mailed Check,66.31286,220.1149,6321.808564
Two Year,False,True,None,True,False,False,True,True,False,False,True,True,Electronic Check,71.27541,149.9845,6370.865009
Two Year,True,True,DSL,True,False,True,False,True,False,True,True,False,Mailed Check,66.99456,202.65,6740.868766
Month-to-month,False,True,Fiber Optic,True,False,False,True,False,False,False,True,False,Credit Card (automatic),59.90148,169.9378,5217.193169
Month-to-month,False,False,DSL,True,False,False,True,False,False,False,True,True,Electronic Check,47.30434,149.9378,4610.488208
One year,True,True,DSL,True,False,False,False,True,False,False,False,False,Mailed Check,52.09557,104.9781,4879.170769
One year,True,True,DSL,True,False,False,True,False,False,False,False,False,Mailed Check,61.37365,114.9509,5626.567359
One year,True,False,Fiber Optic,True,True,False,False,True,True,True,True,True,Electronic Check,49.61909,265.147,4629.932238
One year,True,False,Fiber Optic,True,True,False,False,False,False,False,False,True,Bank Transfer(automatic),53.96674,144.9607,4683.762963
Month-to-month,True,False,None,True,True,False,True,False,False,True,True,False,Bank Transfer(automatic),56.26118,230.1344,5302.002755
Month-to-month,True,False,None,True,False,True,True,False,False,False,False,False,Bank Transfer(automatic),59.49517,104.9923,5274.614337
One year,True,False,None,True,True,True,False,True,True,True,False,False,Mailed Check,47.2887,165.0182,4423.213665
Month-to-month,True,True,Fiber Optic,True,False,False,False,True,False,True,True,True,Mailed Check,47.99026,220.1323,4728.939595
One year,True,True,Fiber Optic,True,False,False,True,False,False,True,True,False,Bank Transfer(automatic),60.89564,230.1051,5696.26264
Month-to-month,False,False,None,True,False,True,False,True,False,False,True,False,Credit Card (automatic),56.56535,130.0064,5078.641529
Month-to-month,False,False,DSL,True,False,False,False,False,True,False,False,False,Mailed Check,70.32404,104.9643,6325.692413
Two Year,False,False,DSL,True,True,False,True,False,False,True,True,True,Credit Card (automatic),45.09367,242.6106,4772.225208
Month-to-month,False,False,Fiber Optic,True,True,False,False,True,True,True,False,True,Electronic Check,58.77685,194.9768,5210.637512
Month-to-month,False,False,DSL,True,False,True,False,True,False,False,True,True,Mailed Check,56.81197,142.4827,5377.598586
Month-to-month,False,False,Fiber Optic,True,True,False,False,True,False,False,False,True,Credit Card (automatic),44.39952,157.4836,3748.057497
Month-to-month,False,False,DSL,True,True,False,True,False,True,False,False,True,Mailed Check,48.10173,159.9656,4790.240813
Two Year,True,False,Fiber Optic,True,True,True,True,True,True,False,False,True,Electronic Check,68.29561,195.0062,6054.932884
Two Year,False,False,Fiber Optic,False,False,True,True,False,False,False,True,False,Mailed Check,63.64732,172.4555,5734.616741
Two Year,True,False,DSL,True,False,False,False,False,True,True,True,True,Electronic Check,66.60033,200.1185,6420.118468
Two Year,True,True,None,True,True,False,False,False,True,True,True,True,Credit Card (automatic),60.11026,220.1478,5468.830044
Two Year,True,False,Fiber Optic,True,False,False,False,True,False,True,False,True,Credit Card (automatic),43.8884,149.9621,3989.844733
Month-to-month,True,True,Fiber Optic,True,False,True,False,True,True,False,True,False,Bank Transfer(automatic),66.49135,174.9919,5976.795747
Two Year,True,False,Fiber Optic,True,False,False,True,False,False,False,False,True,Electronic Check,64.00973,134.9509,5499.748153
One year,False,True,None,False,True,False,True,False,False,True,True,True,Electronic Check,63.88775,230.1344,5930.862567
Month-to-month,False,False,Fiber Optic,True,False,False,True,False,False,True,False,True,Mailed Check,56.56864,159.9349,4995.058092
Month-to-month,False,False,None,True,False,False,True,True,False,True,True,True,Electronic Check,44.92225,210.1518,4291.029972
Two Year,True,True,DSL,False,False,False,True,False,False,True,False,False,Electronic Check,59.82583,139.9349,5774.350984
Two Year,False,False,DSL,True,True,False,False,False,False,False,True,False,Mailed Check,63.84542,159.9476,5955.858742
One year,True,False,Fiber Optic,True,False,True,True,True,True,False,False,True,Credit Card (automatic),66.86351,162.5007,5766.235014
One year,False,False,DSL,True,False,False,True,False,False,False,False,False,Mailed Check,58.50292,114.9509,5269.166004
Month-to-month,False,False,None,True,True,False,False,True,True,True,True,False,Mailed Check,45.91201,232.6707,4492.115868
Month-to-month,False,False,DSL,True,True,True,True,False,False,True,False,True,Electronic Check,66.43229,174.9581,6437.319274
Month-to-month,False,False,None,True,False,False,True,False,True,False,False,False,Electronic Check,69.50693,114.9838,6034.69613
Month-to-month,False,False,Fiber Optic,True,False,True,True,False,True,False,True,False,Electronic Check,49.53164,184.9647,4275.271246
Month-to-month,True,False,Fiber Optic,True,False,False,False,False,False,False,False,False,Bank Transfer(automatic),37.33507,112.4551,3277.279641
Month-to-month,False,True,DSL,True,False,False,False,True,False,False,False,True,Mailed Check,68.08474,104.9781,6349.768903
One year,True,False,None,True,True,True,True,True,False,False,False,False,Mailed Check,42.64646,150.0208,4095.787596
Month-to-month,True,False,None,True,False,True,False,False,False,False,True,True,Bank Transfer(automatic),63.42517,117.4835,5552.848067
Month-to-month,False,True,None,True,True,True,True,False,False,True,True,True,Credit Card (automatic),68.80222,232.652,6416.029238
Month-to-month,False,True,None,True,True,True,True,True,False,True,False,True,Mailed Check,59.9755,175.0048,5770.027634
Month-to-month,False,False,DSL,True,True,False,True,True,False,True,True,True,Credit Card (automatic),64.29675,255.1336,6432.95498
Two Year,False,False,DSL,True,False,False,False,False,True,True,True,True,Mailed Check,44.04708,200.1185,4528.254142
Two Year,True,False,Fiber Optic,True,False,False,True,True,False,False,False,True,Bank Transfer(automatic),44.60874,147.4738,3777.403759
Month-to-month,False,False,DSL,True,True,False,True,True,False,False,False,True,Electronic Check,58.80144,159.9794,5468.390333
Two Year,False,False,None,True,False,False,False,False,True,False,True,True,Mailed Check,40.91782,127.475,3895.327082
One year,False,False,Fiber Optic,True,False,False,True,True,False,False,True,True,Mailed Check,67.87033,182.4608,5964.398265
Two Year,True,True,None,True,True,False,False,False,True,False,True,True,Electronic Check,62.76856,159.9805,5486.682465
Two Year,True,False,Fiber Optic,True,True,True,False,True,True,False,True,True,Credit Card (automatic),61.45515,207.4974,5486.72348
One year,False,False,DSL,False,False,True,False,False,True,False,False,True,Electronic Check,64.22853,107.482,5777.579326
One year,False,False,Fiber Optic,True,False,True,True,False,True,False,False,True,Mailed Check,48.25673,149.9778,4103.479649
Two Year,False,True,Fiber Optic,True,True,False,False,False,False,False,True,True,Electronic Check,45.15306,179.9476,4037.157006
Two Year,False,True,DSL,True,True,False,True,False,False,False,False,False,Bank Transfer(automatic),69.05527,147.4564,6243.093544
Month-to-month,True,False,Fiber Optic,True,False,False,False,False,False,False,True,True,Electronic Check,47.02083,147.4421,4064.656734
Month-to-month,False,True,Fiber Optic,True,False,False,False,True,False,False,False,True,Mailed Check,55.54544,124.9781,4729.636324
Two Year,False,False,DSL,True,False,False,True,True,True,False,True,False,Bank Transfer(automatic),44.29563,174.9699,4511.720825
Month-to-month,False,False,None,True,True,False,True,False,False,True,True,True,Bank Transfer(automatic),51.83423,230.1344,4912.438643
Month-to-month,True,True,Fiber Optic,True,False,False,False,True,False,True,True,False,Credit Card (automatic),50.68244,220.1323,4744.550399
One year,False,True,DSL,False,True,False,False,False,False,False,True,True,Bank Transfer(automatic),70.23581,159.9476,6548.644506
Month-to-month,True,False,Fiber Optic,True,True,False,False,False,False,True,False,True,Credit Card (automatic),54.28465,169.9447,4681.080835
Month-to-month,True,False,Fiber Optic,True,False,False,True,False,False,True,True,True,Mailed Check,67.96008,230.1051,6140.731914
Month-to-month,False,True,DSL,True,False,True,True,False,True,False,False,True,Bank Transfer(automatic),71.11595,129.9778,6490.921609
Month-to-month,True,True,DSL,True,False,False,False,True,False,True,False,False,Bank Transfer(automatic),56.1113,129.9621,5338.007308
Two Year,True,True,DSL,True,False,False,False,False,True,False,False,False,Credit Card (automatic),53.90815,104.9643,4996.04596
Month-to-month,False,False,Fiber Optic,True,True,False,False,True,True,False,False,False,Credit Card (automatic),59.15954,169.9928,5160.332033
Month-to-month,False,False,DSL,True,False,False,True,True,True,False,True,False,Electronic Check,61.52081,174.9699,5777.025623
Month-to-month,False,False,DSL,True,True,True,False,False,False,True,True,True,Credit Card (automatic),66.72374,222.6326,6450.35056
Month-to-month,True,True,DSL,True,False,True,False,True,True,True,False,True,Electronic Check,59.7815,144.9889,5913.530314
Month-to-month,True,False,Fiber Optic,True,False,False,True,True,False,False,False,True,Mailed Check,50.01323,147.4738,4239.183678
Month-to-month,False,True,Fiber Optic,True,False,True,False,True,False,False,False,False,Mailed Check,61.95264,127.4958,5399.959925
One year,False,False,DSL,True,True,False,False,True,False,False,False,True,Credit Card (automatic),62.95177,137.4836,5918.124559
Month-to-month,True,False,Fiber Optic,True,False,True,False,True,True,True,True,True,Credit Card (automatic),51.58437,235.1591,4987.482025
Month-to-month,False,True,DSL,True,True,False,True,False,True,False,True,False,Electronic Check,71.32292,194.9525,6768.49967
Month-to-month,True,False,None,True,False,False,False,False,False,False,True,True,Electronic Check,70.02963,114.9658,5974.900569
Month-to-month,False,False,Fiber Optic,True,False,False,False,False,False,True,False,True,Electronic Check,46.63035,137.4392,3980.552637
Month-to-month,True,False,None,True,True,False,False,False,False,False,True,True,Credit Card (automatic),46.50319,147.4713,4034.305669
One year,False,True,DSL,True,True,False,True,True,False,True,True,True,Bank Transfer(automatic),69.9263,255.1336,6820.82156
One year,False,False,Fiber Optic,True,False,True,False,False,True,True,False,False,Mailed Check,63.86407,152.466,5382.496895
Month-to-month,True,True,DSL,True,False,True,False,True,True,True,True,False,Mailed Check,63.60301,215.1591,6329.040598
Month-to-month,False,False,DSL,True,False,False,True,False,False,True,False,True,Electronic Check,62.57813,139.9349,5857.181194
Month-to-month,True,True,Fiber Optic,True,False,False,True,True,False,True,False,False,Mailed Check,57.08875,172.4579,5084.877488
Two Year,True,False,Fiber Optic,True,True,False,False,True,False,True,False,False,Mailed Check,62.56329,182.4676,5510.00981
Month-to-month,False,False,Fiber Optic,True,True,True,True,False,False,True,False,False,Bank Transfer(automatic),41.14853,194.9581,3916.615527
One year,True,False,Fiber Optic,True,True,True,False,True,True,False,False,False,Mailed Check,42.52243,172.5104,3754.296166
Month-to-month,True,True,Fiber Optic,True,False,True,True,True,False,False,True,False,Credit Card (automatic),57.43857,184.9785,5327.251383
One year,True,True,Fiber Optic,True,True,True,False,False,False,True,False,False,Mailed Check,54.84444,172.4624,4835.663594
