Contract,Port_modem,Tablet,Phone,Multiple,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,Tenure,MonthlyCharge,Bandwidth_GB_Year,InternetService_Fiber Optic,InternetService_nan,PaymentMethod_Credit Card (automatic),PaymentMethod_Electronic Check,PaymentMethod_Mailed Check
12,0,0,1,1,1,0,1,1,1,0,0,0.832996428827079,165.0182,0.766851601228558,0,1,0,0,0
1,0,1,1,1,0,1,1,0,0,0,0,0.6612640600330218,179.9794,0.5594925160144381,1,0,0,1,0
1,1,0,1,0,1,1,1,0,0,1,1,0.9467894068836301,152.5022,0.8484883390032298,0,1,1,0,0
1,0,0,1,0,0,0,0,0,1,0,1,0.5488985664552405,137.4392,0.5075578494956704,1,0,0,1,0
12,1,0,1,1,0,0,0,0,1,1,1,0.8996701653940815,240.1149,0.8329853011734437,1,0,1,0,0
12,1,0,1,1,0,1,0,1,1,0,0,0.6976945625379278,172.4733,0.6317997205610911,0,1,1,0,0
12,0,1,1,1,1,1,0,0,0,0,1,0.8444481360822196,149.9741,0.7973664872871435,0,0,0,0,1
12,1,1,1,1,1,1,0,0,1,1,0,0.9326724515977288,265.1283,0.871060041075594,1,0,0,0,0
24,1,1,1,0,1,1,0,1,0,1,0,0.6742538166722932,152.4884,0.641560959632249,0,1,0,1,0
12,0,0,0,0,1,0,1,0,0,0,1,0.9758003704272504,127.4958,0.8342864015900859,1,0,1,0,0
1,1,1,1,1,1,0,0,0,1,0,1,0.650172780284657,172.4624,0.615320417065987,1,0,0,1,0
1,0,0,1,0,0,0,0,1,1,0,1,0.9044947389841927,129.9483,0.8343426132579206,0,0,0,0,0
24,1,0,1,1,1,1,1,0,1,0,1,0.545187670198492,187.4811,0.5903654951719745,0,0,0,1,0
24,1,0,1,1,0,1,1,0,1,0,0,0.9202698861564833,204.9634,0.8179253388285962,1,0,0,1,0
1,1,0,1,1,1,0,1,1,1,1,1,0.80630465220279,247.6647,0.8140233360769493,0,0,0,1,0
12,1,0,1,0,0,0,0,0,1,0,0,0.9496559252962518,117.4392,0.8786326885683637,0,0,0,0,1
1,1,1,1,0,0,0,1,0,1,0,0,0.8473984584676947,129.9621,0.8097943893352947,0,0,0,1,0
24,0,0,1,1,0,0,0,0,0,1,0,0.8297345528484084,159.9476,0.7735326605933249,0,0,0,0,0
1,1,0,0,0,0,0,0,1,1,0,1,0.7639697020575776,117.472,0.6657842140133181,0,1,1,0,0
24,0,0,1,1,1,0,1,0,0,1,0,0.939327754665398,194.9882,0.8270173535327544,1,0,0,1,0
1,1,0,1,1,1,0,0,0,0,0,0,0.8178273463525827,147.4783,0.7033388282498353,1,0,0,1,0
12,1,1,1,1,0,0,0,1,1,0,1,0.8673323953987058,182.4538,0.7475012095193063,1,0,0,1,0
12,1,0,1,1,1,1,1,1,0,0,0,0.9587659101099495,162.5299,0.8754242966496504,0,1,1,0,0
1,1,1,1,0,0,1,0,0,0,1,0,0.9514208792186459,137.4616,0.8366197657316308,0,1,0,0,0
1,0,1,1,0,0,0,0,0,1,1,1,0.9587304166626234,175.1331,0.8499501903370533,0,1,0,1,0
24,0,0,1,0,0,1,0,0,1,0,1,0.7449607074622429,159.9349,0.6530452355270433,1,0,0,1,0
12,1,0,1,0,0,0,0,1,0,0,0,0.8331641776197988,124.9643,0.675007043352236,1,0,0,0,0
1,0,0,1,0,0,0,0,0,0,0,0,0.743542941427384,112.4551,0.6245165525129538,1,0,0,0,0
1,0,0,1,1,1,1,0,0,1,1,0,0.7910448642517938,265.1283,0.7393101937002022,1,0,0,1,0
1,0,1,1,1,1,0,0,0,1,1,1,0.8832631785205811,242.6326,0.8043644019356878,1,0,0,0,1
24,0,0,1,1,0,0,0,1,1,0,0,0.8961639198475108,162.4538,0.859109583308779,0,0,0,1,0
24,1,0,1,1,0,0,0,0,1,1,0,0.6905192522975288,240.1149,0.6480342210055329,1,0,0,1,0
1,1,0,1,0,0,0,0,0,1,0,0,0.8040851849688035,137.4392,0.7022521922297439,1,0,0,0,0
1,1,0,1,0,1,1,1,0,1,1,1,0.9813963631086513,245.1457,0.913599456417447,1,0,0,0,1
1,0,0,1,0,0,0,0,1,1,0,1,0.9674237760112789,149.9483,0.8153056468208258,1,0,1,0,0
24,1,1,1,0,1,0,0,0,0,1,1,0.9823814471189637,117.4835,0.8255050558120554,0,1,1,0,0
1,0,0,1,0,0,1,0,0,1,1,0,0.8884102917709176,230.1051,0.8343659286840924,1,0,0,0,0
12,0,0,1,0,0,0,0,0,1,1,0,0.5729817155480746,187.6094,0.6151639625874727,0,0,0,1,0
1,0,0,1,1,1,1,0,0,0,1,0,0.9508745336544477,204.961,0.8712218457553996,1,0,0,0,0
1,0,1,0,0,0,0,0,1,1,1,1,0.8536657280140011,187.6422,0.776888298276064,0,1,0,1,0
1,1,1,1,0,0,1,0,1,1,1,1,0.7661835354110361,242.6143,0.7080956975010383,1,0,0,0,0
1,1,0,0,1,0,0,0,0,1,1,0,0.9968627736280102,240.1149,0.896580240221894,1,0,0,0,1
1,1,0,1,0,0,0,1,0,1,0,1,0.9983999779300617,149.9621,0.8748831095818003,1,0,1,0,0
1,0,0,1,1,1,0,1,1,0,0,1,0.9922329914571528,172.5104,0.8635086651664212,1,0,0,0,1
1,1,0,1,1,1,1,1,0,1,0,0,0.9435365451138041,207.4811,0.8657548210269175,1,0,0,0,0
12,0,0,1,0,0,0,1,0,1,0,1,0.8768752030839632,149.9621,0.7613762650544671,1,0,1,0,0
12,0,1,1,1,1,0,1,1,1,0,0,0.6816302564475402,165.0182,0.6421506401992494,0,1,0,0,1
1,0,1,1,0,0,0,0,1,1,0,1,0.76946315811337,149.9483,0.6659694791901392,1,0,0,0,1
1,1,1,1,0,0,1,1,1,0,0,0,0.9876927879866899,159.983,0.889722274245382,1,0,0,0,0
12,1,1,1,0,1,0,1,0,1,0,0,0.8800604582874538,152.4798,0.788439720125175,1,0,1,0,0
1,0,0,0,0,0,0,0,1,1,0,0,0.9033004971592801,129.9483,0.8344939307150347,0,0,0,1,0
12,0,1,1,1,0,0,0,0,1,0,0,0.9928186333380336,137.4684,0.8678769733002066,0,1,0,0,0
12,1,1,1,1,0,1,0,0,1,1,1,0.6060810453438161,242.6106,0.6688753130136336,0,0,0,0,0
12,0,0,1,0,0,0,0,1,1,1,0,0.8419759893065545,200.1185,0.8227601676662055,0,0,0,1,0
12,1,1,1,0,1,1,0,0,0,1,0,0.8319769781455462,152.4555,0.8251535313095817,0,0,0,0,0
1,0,1,1,1,0,0,0,0,1,0,1,0.9101294645942234,169.9447,0.8003877700872295,1,0,0,0,1
1,1,0,1,0,0,0,1,1,1,1,1,0.9049516466950095,212.6415,0.8683210098794845,0,0,0,0,1
1,0,0,1,1,0,1,1,0,0,1,0,0.735158177884647,182.49,0.6760543043467473,0,1,0,0,1
24,1,0,1,0,0,0,1,1,1,0,1,0.7542964700380981,162.4713,0.666933302174888,1,0,0,1,0
12,0,1,1,0,0,0,0,0,0,0,0,0.9671226450970598,92.45514,0.8783621041727595,0,0,1,0,0
1,0,1,1,0,0,0,0,0,0,0,1,0.5988571428838635,79.97886,0.5179868470900473,0,1,1,0,0
12,0,0,1,0,0,1,0,0,0,0,1,0.9662657318687584,134.9509,0.7910644770472823,1,0,0,0,0
1,0,0,0,0,0,1,0,0,1,1,1,0.9811863602119719,230.1051,0.8797009547073041,1,0,0,0,1
1,0,0,1,0,0,1,0,1,1,1,1,0.7649926739144404,242.6143,0.7500299115518407,1,0,1,0,0
12,0,1,1,0,1,1,0,0,0,1,0,0.8282274898071813,172.4555,0.7308238991723761,1,0,0,1,0
24,0,1,1,0,0,0,0,0,1,0,0,0.614048338339432,137.4392,0.525081010389124,1,0,0,0,1
1,1,0,1,0,0,1,1,0,0,1,0,0.8774890143674835,162.4608,0.8083291236963397,0,0,0,1,0
1,0,1,1,0,1,0,0,1,1,1,1,0.9107205995086186,202.6362,0.8765571320219974,0,0,1,0,0
24,0,1,1,1,0,1,0,1,1,0,0,0.9660905181843392,204.9496,0.8364878250843975,1,0,0,0,0
24,1,0,1,1,0,1,1,1,1,1,1,0.7863229681343045,267.6427,0.8363196898328157,0,0,0,0,0
24,1,1,0,0,1,1,1,0,1,0,0,0.9125585121838496,142.4993,0.8194745530809916,0,1,0,0,0
24,1,0,1,0,0,0,1,1,1,1,1,0.8989364933023289,212.6415,0.8723838405101086,0,0,0,0,1
24,1,1,1,0,1,1,1,1,1,1,0,0.8964367405120768,257.6549,0.8599504827416175,1,0,1,0,0
12,1,0,1,0,0,1,1,0,0,1,0,0.7980548200986974,182.4608,0.708584708183645,1,0,0,0,1
24,1,0,1,1,0,0,0,1,1,0,0,0.90551306288962,149.9776,0.7797702683741351,0,1,0,1,0
24,0,0,1,1,0,0,0,1,1,0,0,0.8460211155256236,162.4538,0.7875391280381855,0,0,0,0,0
12,0,0,1,0,1,0,0,0,1,1,1,0.7948630859325997,210.127,0.7545856536430028,1,0,0,1,0
24,0,0,1,0,0,1,1,0,0,0,0,0.9841223162021007,127.4738,0.9047624021503743,0,0,0,0,1
1,1,0,1,0,0,0,0,0,1,1,1,0.9772808133829828,187.6094,0.9214094410955225,0,0,0,0,0
24,0,0,1,0,0,1,0,1,0,0,1,0.77735622473303,147.4601,0.6677602813749032,1,0,0,1,0
1,1,1,1,1,1,0,0,0,0,1,1,0.6356282134666842,182.4653,0.5953671653320463,1,0,1,0,0
24,0,0,1,0,0,1,0,1,0,1,0,0.9548338840424788,162.447,0.8779680036622516,0,0,0,1,0
1,1,0,1,1,0,0,0,1,1,0,1,0.7798404843518302,182.4538,0.6872826861250795,1,0,0,0,0
1,1,0,0,1,0,1,0,0,0,0,0,0.9664395370830456,167.4564,0.8366389133695589,1,0,0,0,1
24,0,1,1,0,0,1,0,1,1,0,0,0.5596577289464827,152.4441,0.5666350620105247,0,0,0,0,1
24,1,0,1,1,1,1,1,1,1,0,1,0.8447751828468673,219.9902,0.760319693110503,1,0,0,0,0
12,1,0,0,1,0,0,1,0,1,0,0,0.788377362668822,149.9913,0.6991779651398896,0,1,0,1,0
1,0,0,0,0,0,1,1,0,1,1,1,0.9676206801357308,242.6281,0.9108982742901204,1,0,0,0,0
24,0,0,1,0,0,0,1,0,1,0,1,0.5941372186245589,117.4858,0.5521438293470284,0,1,0,1,0
1,1,1,1,0,0,1,0,0,1,0,1,0.6299461632602187,127.4586,0.5624744961815794,0,1,1,0,0
1,1,1,1,0,0,0,0,0,0,0,1,0.8242798297212456,92.45514,0.7551219165837717,0,0,0,0,0
1,1,0,1,1,0,1,1,0,0,0,1,0.8859005388427283,159.9794,0.849546291404789,0,0,0,0,0
1,1,0,1,1,0,0,1,0,0,1,0,0.8942993870867852,172.4705,0.831831518913463,0,0,0,0,0
1,0,0,1,1,0,1,1,0,1,0,0,0.8817683691695023,204.9634,0.7757656504180415,1,0,0,1,0
1,1,1,1,1,1,0,0,0,0,1,1,0.9862493877954287,162.4653,0.908514350960552,0,0,0,1,0
24,0,0,0,0,1,1,1,0,0,0,1,0.7751536591406274,149.9915,0.6730461595963333,1,0,1,0,0
1,0,0,1,0,1,1,0,0,1,1,0,0.888933538424951,200.1465,0.8003354726192348,0,1,0,0,0
24,0,0,1,0,1,0,1,0,1,1,0,0.9384888698547861,202.65,0.9360363401282243,0,0,0,0,1
1,0,0,1,0,0,0,1,1,0,0,1,0.9723751119132691,137.4872,0.8084194461457939,1,0,0,0,1
24,1,1,1,0,0,1,0,0,1,0,1,0.7619161526051393,127.4586,0.6514372651555986,0,1,0,1,0
24,1,0,1,1,0,0,0,1,0,1,0,0.5390522334565396,172.4567,0.5555359062269852,0,0,0,0,1
1,0,1,1,1,1,0,1,0,0,0,1,0.6055363899437765,140.0013,0.596037869964239,0,0,0,0,1
12,0,0,1,0,0,0,0,1,1,0,0,0.9613801715219321,149.9483,0.8119934814154967,1,0,0,1,0
1,0,0,0,1,0,0,1,1,1,1,1,0.9335147167366576,232.6707,0.8544114611810906,0,1,0,0,0
12,0,0,1,0,1,0,1,0,0,0,1,0.7826002407284472,127.4958,0.6591080045267755,1,0,0,0,1
24,0,0,1,1,1,0,0,1,1,0,0,0.9633972415979519,164.9715,0.8998077656426952,0,0,0,1,0
12,1,0,1,0,1,0,0,1,0,0,1,0.7707545843773896,107.482,0.7059954583500277,0,0,1,0,0
12,1,0,1,1,1,0,1,1,0,0,1,0.8984756418751425,152.5104,0.8683047303892302,0,0,1,0,0
24,0,0,1,0,0,1,1,1,0,1,0,0.9259795423775357,194.9699,0.8201912006213107,1,0,0,0,1
12,0,1,1,0,1,1,0,1,1,1,1,0.842516982684251,245.132,0.7911355113571252,1,0,0,1,0
1,1,1,1,1,0,0,0,0,0,0,1,0.9442190897397654,144.9607,0.795637982320762,1,0,0,1,0
1,0,0,1,0,0,1,0,0,0,1,0,0.869210872013738,169.9378,0.7839291233380717,1,0,0,0,0
1,0,0,1,1,0,0,1,0,1,1,0,0.7199717712275273,252.6378,0.6907427860953694,1,0,0,0,1
24,1,0,1,1,1,1,0,0,0,0,0,0.685565381149301,169.9741,0.6017450780366161,1,0,0,0,1
24,1,1,1,0,0,1,0,0,0,0,1,0.7856481700940691,134.9509,0.6780617197185406,1,0,0,1,0
12,0,1,1,1,0,0,0,0,1,0,1,0.6194157363184113,149.9447,0.6125518142635729,0,0,0,0,1
1,0,0,1,1,1,0,1,1,1,0,1,0.7893118826013958,177.4945,0.7718587708015664,0,0,0,0,0
1,0,0,1,1,1,0,0,0,1,1,1,0.7627267271660984,222.6326,0.7707711401323638,0,0,1,0,0
1,1,1,1,0,0,1,1,1,1,0,1,0.8936124762034148,184.967,0.783438136493579,1,0,0,0,0
12,1,0,1,0,0,1,1,0,1,1,1,0.953441752164022,210.1518,0.8912655246011257,0,1,0,1,0
12,1,0,1,1,0,0,0,0,0,0,1,0.5820218402432257,144.9607,0.47800094989052944,1,0,0,0,0
24,0,1,0,0,1,0,0,0,0,0,0,0.8458347749271616,94.97283,0.7645250488484973,0,0,0,1,0
24,1,1,1,0,1,1,1,0,1,1,0,0.576620920675105,245.1457,0.5686808911707729,1,0,0,0,1
1,0,1,1,0,1,0,1,0,1,0,1,0.7984862345001253,152.4798,0.7123561607406921,1,0,1,0,0
24,1,0,0,0,1,0,0,0,1,1,1,0.8419933134891779,210.127,0.7616821893358466,1,0,0,0,0
24,1,0,1,1,0,0,0,0,0,0,1,0.798297499502439,124.9607,0.7196061424054795,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,0,1,0.8872584448969778,92.45514,0.8201543794708384,0,0,0,1,0
24,1,1,1,1,0,0,1,1,1,1,0,0.9392963457814546,232.6707,0.8596645178380736,0,1,0,0,0
24,0,1,1,0,0,0,1,0,1,1,0,0.8843922081783825,220.1323,0.8119582600423199,1,0,0,0,1
1,0,0,1,0,0,1,1,0,0,0,1,0.6113464700852396,114.9976,0.514308372378596,0,1,0,0,0
12,1,0,1,0,0,1,1,1,1,1,1,0.9670781374408891,235.1372,0.9568335786195917,0,0,0,1,0
24,1,0,1,0,0,1,1,0,1,0,1,0.7757721183755832,152.4579,0.7405786264759894,0,0,0,1,0
24,1,0,1,1,1,1,1,0,0,1,1,0.9530432959636828,217.484,0.8440089171693834,1,0,0,1,0
24,1,0,1,0,1,0,1,0,0,1,1,0.7858907086507974,142.4827,0.7616213418263967,0,0,0,0,0
1,0,0,1,1,1,0,1,0,1,1,1,0.7612292417217689,235.1555,0.7757814415792746,0,0,1,0,0
1,1,0,1,1,1,0,0,1,0,1,1,0.7669070665178385,194.9744,0.7014612307218967,1,0,0,1,0
24,1,0,0,1,1,0,0,1,1,1,0,0.8422164151580848,255.1417,0.8132622567355299,1,0,0,0,1
1,1,0,1,1,1,0,0,1,1,0,1,0.6945484628041065,184.9715,0.6105869836097758,1,0,1,0,0
1,0,0,1,0,1,0,0,0,0,1,1,0.9172798449132863,129.9598,0.8859923535004247,0,0,0,1,0
1,0,0,1,0,0,1,1,0,0,0,0,0.5986599570653853,147.4738,0.5310014710310341,1,0,0,0,1
24,1,0,1,1,0,1,1,1,0,1,1,0.7305633257730628,194.9992,0.6734265626205889,0,1,1,0,0
12,0,0,1,0,0,0,1,1,0,0,0,0.9958964222704534,137.4872,0.8401293432839986,1,0,0,0,1
1,1,0,1,1,1,1,0,0,0,0,0,0.7989845512328225,149.9741,0.7568385320235684,0,0,1,0,0
1,0,0,1,0,0,0,0,1,1,1,1,0.8490553827309651,220.1185,0.7590143428035154,1,0,0,0,1
24,1,0,0,0,1,1,0,1,1,1,1,0.7164903147552797,225.132,0.7336056378826685,0,0,1,0,0
12,0,1,1,0,0,1,0,0,0,1,0,0.637636128486846,169.9378,0.5557622524396624,1,0,0,1,0
1,0,0,1,0,1,0,0,0,0,1,1,0.7074237108216472,129.9598,0.6699084674392477,0,0,0,0,1
12,1,1,0,0,0,1,0,1,0,1,0,0.8148539250569432,162.447,0.7749495086954218,0,0,0,1,0
1,0,0,1,0,0,0,1,0,1,0,1,0.6532200054152127,149.9621,0.5822345626702383,1,0,0,1,0
12,0,1,1,0,1,1,0,1,1,1,1,0.9653675504655896,225.132,0.9383618744422269,0,0,0,1,0
1,1,0,1,1,1,1,1,1,0,0,1,0.6158134331088392,175.0062,0.6035528576508902,0,0,0,1,0
1,0,0,1,0,0,0,0,0,0,1,0,0.9513773574915675,127.4421,0.8642571736052068,0,0,1,0,0
1,1,0,1,1,1,1,1,1,0,0,1,0.7896361124257796,195.0062,0.7085612147030028,1,0,0,0,1
12,0,0,1,1,0,0,0,1,0,1,0,0.692223360310221,192.4567,0.6155784908147605,1,0,0,0,0
24,0,1,1,0,0,1,0,0,1,0,1,0.764740135219775,159.9349,0.6666456653869857,1,0,0,0,0
1,0,1,0,0,0,1,0,0,1,0,0,0.7802620394623342,159.9349,0.67734023900599,1,0,0,1,0
1,0,0,1,1,0,1,1,1,1,1,1,0.9596835284009394,287.6427,0.9005190307120275,1,0,0,1,0
24,1,1,1,1,0,1,1,0,1,1,0,0.9844800676156256,275.1336,0.9233081547128171,1,0,0,0,1
12,0,1,1,1,0,0,1,0,1,1,1,0.6328559217058924,232.6378,0.6514902011637635,0,0,1,0,0
1,0,1,1,1,0,0,1,0,1,0,0,0.9739128796033735,182.4676,0.8397187685227732,1,0,0,0,1
1,1,1,1,0,0,0,1,1,0,0,0,0.6327200043381556,137.4872,0.5352220056627641,1,0,0,0,0
24,1,0,1,1,0,0,1,0,1,1,0,0.8710179391930785,220.1615,0.8031027966278735,0,1,0,1,0
24,1,1,1,1,0,0,1,0,0,0,1,0.9674656075741989,157.4836,0.8351886324350211,1,0,0,1,0
1,1,0,1,0,0,1,0,0,0,1,1,0.8823495039459606,169.9378,0.7636384610954401,1,0,0,0,1
1,1,1,1,1,0,1,0,1,1,0,1,0.9787929469166851,204.9496,0.8487295546918097,1,0,0,0,0
24,0,0,1,1,0,1,0,1,0,1,1,0.6699257288037077,194.9525,0.6641865872215839,0,0,0,0,0
1,1,1,1,0,0,1,0,0,1,0,1,0.8036967289064012,139.9349,0.7747382756947991,0,0,0,1,0
24,1,1,1,1,0,1,0,0,0,0,1,0.8853812359050645,167.4564,0.7689177662940188,1,0,0,0,1
1,1,0,1,0,1,0,0,0,1,1,1,0.844743069727858,210.127,0.7859513136612614,1,0,0,1,0
1,0,0,1,0,0,1,0,1,0,1,0,0.7306351577497943,182.447,0.6303200008114738,1,0,0,0,1
24,0,0,1,0,0,1,1,0,1,1,1,0.8520404943287003,242.6281,0.802308691823223,1,0,0,0,0
24,1,0,1,1,1,1,0,0,1,1,1,0.8050191415133247,245.1283,0.8308435830412609,0,0,0,0,1
1,0,0,1,0,0,0,0,0,0,0,0,0.7238447823964675,112.4551,0.6252684881076346,1,0,1,0,0
1,0,0,0,1,0,1,0,0,0,1,0,0.8806056770755463,169.9671,0.7734001920652755,0,1,0,0,1
1,0,0,1,1,1,0,1,0,0,0,1,0.8331078388145192,140.0013,0.8000529110262802,0,0,0,0,0
1,1,0,1,0,1,0,0,0,1,0,0,0.7602851441922973,119.9568,0.7083137945229174,0,0,0,0,0
1,1,0,1,1,1,1,1,1,0,1,1,0.8771988695202941,229.9931,0.8011507709033963,1,0,0,0,1
1,1,0,1,1,0,1,1,1,1,0,0,0.8733948733878212,217.4725,0.7893329635743301,1,0,0,0,1
1,1,1,0,0,0,1,0,0,1,1,1,0.6759972210016678,230.1051,0.6831602509394286,1,0,1,0,0
24,1,1,1,1,1,1,0,0,1,1,0,0.8067691656523196,265.1283,0.7815613619856628,1,0,1,0,0
12,0,0,1,0,1,1,1,0,1,1,0,0.7561105795680985,245.1457,0.7173254315552979,1,0,0,1,0
12,0,1,0,1,1,1,0,1,0,0,0,0.9656588220888848,182.4833,0.8398097295123974,1,0,0,0,0
24,0,0,1,0,1,0,0,0,1,0,1,0.7273944088231034,139.9568,0.630542695122677,1,0,0,1,0
24,1,0,1,0,1,1,1,1,1,0,1,0.7588573780195014,167.4847,0.7435012057013157,0,0,0,1,0
1,0,0,1,0,0,1,1,1,0,1,1,0.9679125151470788,174.9699,0.9095654359139844,0,0,0,1,0
24,0,0,1,0,0,1,1,1,1,0,1,0.76276334738953,152.4907,0.6785710159028089,0,1,0,1,0
12,0,0,1,1,1,0,1,1,1,1,0,0.7317681311239653,235.1884,0.6887753988535253,0,1,0,0,0
1,1,0,1,1,0,0,0,1,0,0,1,0.8017514908071128,124.9935,0.6756181779836781,0,1,1,0,0
1,0,0,1,0,0,0,1,0,0,1,1,0.9881220896829198,139.965,0.946315608905454,0,0,1,0,0
12,0,1,1,1,0,0,0,0,0,1,1,0.5390585715721335,179.9476,0.4567900944338074,1,0,0,1,0
12,1,0,1,0,0,1,0,1,1,1,0,0.9954844447568469,222.6143,0.9590528932327129,0,0,1,0,0
12,1,1,1,0,1,1,1,0,1,0,1,0.8208996422514879,174.9755,0.7823685612901753,1,0,0,1,0
12,0,1,1,1,0,1,0,0,0,0,0,0.9677536397161903,167.4564,0.836794244262966,1,0,0,0,0
24,0,0,1,1,1,0,1,1,1,1,0,0.9426578005984568,267.6647,0.8642999616508423,1,0,0,0,0
1,1,0,1,0,1,0,1,0,0,0,1,0.7853776029817141,107.4958,0.7501317470005029,0,0,0,0,1
12,0,0,1,1,0,0,0,0,1,1,1,0.7265621438221117,240.1149,0.670197414719476,1,0,0,0,1
24,1,0,1,1,0,0,1,0,1,1,0,0.8571887343551423,252.6378,0.7811338169342403,1,0,1,0,0
1,1,1,1,0,1,0,1,1,1,0,0,0.7515605168067118,132.5127,0.6734048895220193,0,1,0,1,0
1,1,1,1,1,0,0,0,0,1,1,1,0.9041196633880442,220.1149,0.8667153864858521,0,0,0,1,0
1,1,1,1,0,1,1,0,0,0,0,1,0.9922028501963284,104.9923,0.8470403774887555,0,1,1,0,0
1,1,0,1,0,0,0,1,0,1,0,0,0.9930858201220716,149.9621,0.8736245670393369,1,0,0,1,0
1,1,1,1,0,1,0,0,0,0,0,1,0.9709759376841522,114.9728,0.8173919547444709,1,0,0,1,0
1,0,0,1,1,1,0,0,0,0,0,1,0.9503076244263227,147.4783,0.8076305713164007,1,0,0,1,0
12,0,1,1,1,0,1,0,0,1,1,1,0.8001537222893857,230.1344,0.7553324844859791,0,1,0,1,0
1,0,1,1,1,1,1,0,0,0,1,0,0.6704148904805471,204.961,0.6183776902860647,1,0,0,1,0
1,1,0,1,0,1,0,0,0,0,1,0,0.9719174999673861,117.4835,0.857438125595446,0,1,0,1,0
24,0,1,1,0,1,0,0,0,1,1,0,0.8926126032567167,177.6508,0.8226200093839383,0,1,0,0,0
24,0,0,1,1,1,1,0,0,0,1,1,0.7706843017178034,184.961,0.765676058770387,0,0,0,1,0
24,0,0,1,1,0,0,1,1,1,0,0,0.756800307391733,174.9768,0.765169886178418,0,0,0,1,0
1,1,0,1,0,1,0,0,0,0,0,1,0.9413660926404108,114.9728,0.7961520698408866,1,0,0,1,0
1,1,0,1,1,0,0,1,0,0,1,1,0.8579733930656727,192.4705,0.7701326389428836,1,0,1,0,0
1,0,1,1,0,0,0,0,0,1,0,1,0.9346058585479086,137.4392,0.8040129986587519,1,0,1,0,0
24,0,0,1,0,0,0,0,0,0,0,0,0.7961622587823454,92.45514,0.7413440910691318,0,0,0,1,0
12,1,0,1,1,1,1,0,0,1,1,0,0.8556973053323803,245.1283,0.9148235476330524,0,0,1,0,0
1,0,0,1,0,0,1,1,0,0,1,0,0.9989939297847211,182.4608,0.8812968957644122,1,0,0,1,0
1,1,0,1,0,0,1,0,0,0,0,1,0.9601052243584568,114.9509,0.8715360257957454,0,0,0,1,0
1,0,1,1,1,1,0,0,0,1,1,1,0.9046315014340087,210.1563,0.8538268165428157,0,1,0,0,1
24,0,0,1,1,0,0,0,1,0,0,0,0.7200245888574768,157.4698,0.5998055599604578,1,0,0,0,0
12,1,0,1,1,0,0,0,1,1,1,0,0.9609834054857511,252.624,0.8718861728391355,1,0,0,1,0
12,1,0,1,0,0,1,0,0,0,0,0,0.9196593143542665,134.9509,0.7840475261340952,1,0,1,0,0
1,0,0,1,1,0,1,0,0,0,0,0,0.7700662650238872,167.4564,0.6524530346397068,1,0,0,1,0
1,0,0,1,0,0,0,0,0,1,1,1,0.9328342848158944,187.6094,0.8866655780245948,0,0,0,0,1
1,1,0,1,1,1,1,1,0,0,0,0,0.893878254517321,150.0208,0.7934938702340864,0,1,0,1,0
12,1,0,1,1,0,0,0,0,1,1,0,0.6457579306559409,220.1149,0.6687754562970103,0,0,0,0,1
1,0,0,0,1,1,1,0,0,1,1,1,0.8603692007601842,265.1283,0.8297264998494972,1,0,0,1,0
1,0,1,1,0,1,0,0,0,1,1,0,0.7267169346896172,210.127,0.6645045515262696,1,0,0,1,0
1,0,0,1,0,0,0,0,0,1,0,1,0.7858718351510288,117.4392,0.7415440242504379,0,0,0,0,1
24,0,1,1,0,0,0,0,1,1,0,1,0.8409734402666056,149.9483,0.7216004380042423,1,0,0,0,0
1,0,0,1,0,1,1,1,1,0,0,0,0.8868799889725126,162.5007,0.7622110400988937,1,0,0,0,0
24,1,0,1,1,1,0,1,1,1,0,1,0.7548157729757621,165.0182,0.6876833463793164,0,1,0,0,0
12,1,0,0,1,0,1,0,0,1,1,1,0.6086768557970698,262.6106,0.5807103915578025,1,0,0,1,0
1,0,0,1,1,1,1,0,1,0,1,1,0.5077688442019701,184.9939,0.5141926856628757,0,1,0,1,0
1,0,0,1,0,0,1,0,0,0,1,1,0.9217986396377428,169.9378,0.8013498406561671,1,0,0,0,0
24,0,1,1,0,1,1,1,0,1,1,0,0.8947688301817768,245.1457,0.8398112660353785,1,0,1,0,0
12,0,1,1,0,0,0,0,0,1,1,1,0.6285755809747813,175.1331,0.587139231981742,0,1,1,0,0
12,0,1,1,0,1,0,0,0,1,1,0,0.9177706967542839,210.127,0.8357593813997098,1,0,0,1,0
24,1,0,1,1,0,0,1,0,0,1,0,0.604409472991173,192.4705,0.5401310419493489,1,0,0,0,0
1,1,1,1,1,1,1,0,0,0,1,1,0.8548543359583856,204.961,0.7764022698273556,1,0,1,0,0
24,0,0,1,1,1,0,0,0,0,0,1,0.9299210051948906,127.4783,0.8398607804563124,0,0,0,0,0
1,0,0,1,1,0,1,0,0,1,0,0,0.6090189731921296,172.4404,0.6029882410706437,0,0,0,0,0
12,1,1,1,1,0,1,1,0,1,0,0,0.7842218123914049,204.9634,0.6977287839451528,1,0,1,0,0
1,1,1,1,0,1,0,0,0,1,0,1,0.8112250017618764,139.9568,0.7039402971079595,1,0,0,1,0
1,1,0,1,0,0,0,1,0,0,0,0,0.7390311890535872,92.5018,0.6125685728017408,0,1,0,1,0
12,0,0,1,1,0,0,0,0,1,1,0,0.7722785490602005,207.6386,0.7092119788051465,0,1,1,0,0
